"gene","mean_cnv","chr","start","stop","alteration","mean_solid","mean_ascites","solid_status","ascites_status","shared","site_specific"
"C2",0.849826571680921,"chr6",31897785,31945673,"Loss",0.865343952439251,0.800878081586527,"Loss","Loss",TRUE,FALSE
"CFB",0.850266376998851,"chr6",31945650,31952086,"Loss",0.865794230194868,0.801284852333713,"Loss","Loss",TRUE,FALSE
"HLA-DRA",0.851050972516449,"chr6",32439878,32445046,"Loss",0.866582857147192,0.802056730973004,"Loss","Loss",TRUE,FALSE
"HLA-DRB5",0.852444172082792,"chr6",32517353,32530287,"Loss",0.867897923665723,0.803696395762859,"Loss","Loss",TRUE,FALSE
"HLA-DRB1",0.853983804393224,"chr6",32577902,32589848,"Loss",0.869370465539792,0.805447660152883,"Loss","Loss",TRUE,FALSE
"HLA-DQA1",0.856112015777559,"chr6",32628179,32647062,"Loss",0.871366498890494,0.807992817880855,"Loss","Loss",TRUE,FALSE
"HLA-DQB1",0.858711820331037,"chr6",32659467,32668383,"Loss",0.873855432435641,0.810942357259919,"Loss","Loss",TRUE,FALSE
"HLA-DQA2",0.861593209101137,"chr6",32741391,32747198,"Loss",0.87659148376387,0.814282202804684,"Loss","Loss",TRUE,FALSE
"HLA-DMB",0.864426312431656,"chr6",32934629,32941028,"Loss",0.879301806844379,0.817502607829028,"Loss","Loss",TRUE,FALSE
"HLA-DOA",0.867528514321116,"chr6",33004182,33009591,"Loss",0.882269222820818,0.821029982434885,"Loss","Loss",TRUE,FALSE
"HLA-DPA1",0.870593626362196,"chr6",33064569,33080775,"Loss",0.885219961733246,0.824455876494664,"Loss","Loss",TRUE,FALSE
"HLA-DPB1",0.874736636205033,"chr6",33075990,33089696,"Loss",0.889252314767699,0.828947945484361,"Loss","Loss",TRUE,FALSE
"RPS18",0.879730028340376,"chr6",33272075,33276511,"Loss",0.894106458096485,0.834380588220987,"Loss","Loss",TRUE,FALSE
"KIFC1",0.884403938138327,"chr6",33391823,33409896,"Loss",0.898600121284439,0.839623073317913,"Loss","Loss",TRUE,FALSE
"ITPR3",0.889113818792684,"chr6",33620365,33696574,"Loss",0.903162839648958,0.844797167101962,"Loss","Loss",TRUE,FALSE
"HMGA1",0.893817339319629,"chr6",34236873,34246231,"Loss",0.907663601410508,0.85014027594436,"Loss","Loss",TRUE,FALSE
"RPL10A",0.898033361500923,"chr6",35468401,35470785,"Loss",0.91173815616064,0.85480254722276,"Loss","Loss",TRUE,FALSE
"MAPK13",0.901832466987906,"chr6",36127809,36144524,"Loss",0.9153498577998,0.859192805013842,"Loss","Loss",TRUE,FALSE
"CDKN1A",0.905776677169635,"chr6",36676460,36687337,"Loss",0.919096169260381,0.863761272842056,"Loss","Loss",TRUE,FALSE
"FGD2",0.909913043504178,"chr6",37005646,37029069,"Loss",0.923006335389081,0.868611171873094,"Loss","Loss",TRUE,FALSE
"PIM1",0.914020208338823,"chr6",37170152,37175428,"Loss",0.926876852219387,0.873464826252375,"Loss","Loss",TRUE,FALSE
"TREM2",0.918390227246901,"chr6",41158506,41163186,"Loss",0.930972185879578,0.878701320524094,"Loss","Loss",TRUE,FALSE
"TREM1",0.922880194069831,"chr6",41267926,41286682,"Loss",0.935202821156555,0.884009330533948,"Loss","Loss",TRUE,FALSE
"PTK7",0.927746065498118,"chr6",43076307,43161719,"Loss",0.939792342137233,0.88974693008169,"Loss","Loss",TRUE,FALSE
"VEGFA",0.932650908248351,"chr6",43770184,43786487,"Loss",0.944352809554197,0.895738080685795,"Loss","Loss",TRUE,FALSE
"SLC29A1",0.937281006532211,"chr6",44219553,44234142,"Loss",0.94865652115802,0.901397742877609,"Loss","Loss",TRUE,FALSE
"HSP90AB1",0.941992327071821,"chr6",44246166,44253888,"Loss",0.95296183016418,0.907389798344897,"Neutral","Loss",FALSE,TRUE
"NFKBIE",0.945618407703891,"chr6",44258166,44265788,"Loss",0.956070003438277,0.912649581441085,"Neutral","Loss",FALSE,TRUE
"CLIC5",0.949237938946978,"chr6",45880827,46080348,"Loss",0.959136825603589,0.918012594734392,"Neutral","Loss",FALSE,TRUE
"ENPP5",0.952810117664772,"chr6",46159185,46170980,"Neutral",0.962150203773943,0.923347470616551,"Neutral","Loss",FALSE,TRUE
"ADGRF1",0.956352150471526,"chr6",46997708,47042350,"Neutral",0.965007553041935,0.929049289661516,"Neutral","Loss",FALSE,TRUE
"TNFRSF21",0.959717886325253,"chr6",47231532,47309905,"Neutral",0.967835702702348,0.934110803486285,"Neutral","Loss",FALSE,TRUE
"MCM3",0.963042159049517,"chr6",52264014,52284881,"Neutral",0.970678708181434,0.938953200006713,"Neutral","Loss",FALSE,TRUE
"TMEM14A",0.966313713120591,"chr6",52671113,52686588,"Neutral",0.973452812829869,0.943793923418655,"Neutral","Loss",FALSE,TRUE
"GCLC",0.969730560304187,"chr6",53497341,53616970,"Neutral",0.976323863670886,0.948932446913762,"Neutral","Loss",FALSE,TRUE
"DST",0.97286338528129,"chr6",56457987,56954830,"Neutral",0.978931265120274,0.953722683585676,"Neutral","Neutral",FALSE,FALSE
"BAG2",0.976037226038106,"chr6",57172326,57189833,"Neutral",0.98148210915657,0.958861723835765,"Neutral","Neutral",FALSE,FALSE
"OGFRL1",0.978720510078291,"chr6",71288811,71309059,"Neutral",0.983641692447688,0.963196985186258,"Neutral","Neutral",FALSE,FALSE
"CGAS",0.980920910303651,"chr6",73413515,73452297,"Neutral",0.985361960428855,0.966911928926718,"Neutral","Neutral",FALSE,FALSE
"EEF1A1",0.98315214998128,"chr6",73489308,73525587,"Neutral",0.987139938977778,0.970572949068858,"Neutral","Neutral",FALSE,FALSE
"CD109",0.98494505724312,"chr6",73695785,73828316,"Neutral",0.988500148517404,0.973730770970581,"Neutral","Neutral",FALSE,FALSE
"COL12A1",0.986855402337045,"chr6",75084326,75206267,"Neutral",0.990041741823088,0.976804317737205,"Neutral","Neutral",FALSE,FALSE
"FILIP1",0.988562936899568,"chr6",75291859,75493800,"Neutral",0.991401483660422,0.979608940076908,"Neutral","Neutral",FALSE,FALSE
"MYO6",0.989985262319164,"chr6",75749201,75919537,"Neutral",0.99246654318346,0.982158235728855,"Neutral","Neutral",FALSE,FALSE
"TTK",0.990802397534122,"chr6",80003887,80042527,"Neutral",0.993039326876128,0.98374616069594,"Neutral","Neutral",FALSE,FALSE
"TENT5A",0.991666866061739,"chr6",81491439,81752774,"Neutral",0.99365978037805,0.985380357520761,"Neutral","Neutral",FALSE,FALSE
"TPBG",0.992298277399194,"chr6",82363206,82367420,"Neutral",0.994048496323915,0.986777334462112,"Neutral","Neutral",FALSE,FALSE
"UBE2J1",0.992745792911622,"chr6",89326625,89352722,"Neutral",0.994313175836357,0.987801593322765,"Neutral","Neutral",FALSE,FALSE
"RRAGD",0.993068671450883,"chr6",89364616,89412273,"Neutral",0.994439704034286,0.988743845252897,"Neutral","Neutral",FALSE,FALSE
"MMS22L",0.993446686963636,"chr6",97142161,97283217,"Neutral",0.994678715882749,0.989560338082828,"Neutral","Neutral",FALSE,FALSE
"PRDM1",0.99387142502037,"chr6",105993463,106109939,"Neutral",0.994975835707139,0.990387638909599,"Neutral","Neutral",FALSE,FALSE
"CRYBG1",0.994479736565754,"chr6",106360717,106572017,"Neutral",0.995415473189878,0.991528020964376,"Neutral","Neutral",FALSE,FALSE
"CD24",0.995189108554708,"chr6",106969831,106975627,"Neutral",0.996010585186647,0.992597818090973,"Neutral","Neutral",FALSE,FALSE
"SESN1",0.995466173077501,"chr6",108984309,109094846,"Neutral",0.996134925862849,0.993356639284461,"Neutral","Neutral",FALSE,FALSE
"PPIL6",0.995561753833315,"chr6",109390215,109441171,"Neutral",0.996104629426908,0.993849290819789,"Neutral","Neutral",FALSE,FALSE
"SLC16A10",0.995584605281168,"chr6",111087503,111231194,"Neutral",0.996004190678032,0.994261052552651,"Neutral","Neutral",FALSE,FALSE
"FAM229B",0.995501373294219,"chr6",112087591,112102790,"Neutral",0.995810591378682,0.994525966517775,"Neutral","Neutral",FALSE,FALSE
"MARCKS",0.995241606004337,"chr6",113857345,113863475,"Neutral",0.99543178697388,0.994641693464409,"Neutral","Neutral",FALSE,FALSE
"DSE",0.994876239642967,"chr6",116254173,116444861,"Neutral",0.994955717046734,0.994625533742815,"Neutral","Neutral",FALSE,FALSE
"MAN1A1",0.994653286338288,"chr6",119177205,119349761,"Neutral",0.994617523358697,0.994766098151023,"Neutral","Neutral",FALSE,FALSE
"PKIB",0.994488486009697,"chr6",122471917,122726373,"Neutral",0.994355170456623,0.994909020578687,"Neutral","Neutral",FALSE,FALSE
"TPD52L1",0.994319541444945,"chr6",125119049,125264407,"Neutral",0.994045280453431,0.995184678521588,"Neutral","Neutral",FALSE,FALSE
"HEY2",0.993722765301164,"chr6",125747664,125761269,"Neutral",0.993337068901457,0.994939417563201,"Neutral","Neutral",FALSE,FALSE
"NCOA7",0.99271252262184,"chr6",125781161,125932034,"Neutral",0.992180345677682,0.994391237495522,"Neutral","Neutral",FALSE,FALSE
"CENPW",0.991700660058215,"chr6",126340115,126348875,"Neutral",0.991030623851333,0.993814242314541,"Neutral","Neutral",FALSE,FALSE
"ARHGAP18",0.990521355627284,"chr6",129576132,129710177,"Neutral",0.989691006982251,0.993140632234546,"Neutral","Neutral",FALSE,FALSE
"SAMD3",0.989575122438554,"chr6",130144315,130365425,"Neutral",0.988611342742799,0.992615297944045,"Neutral","Neutral",FALSE,FALSE
"EPB41L2",0.98884486334952,"chr6",130839347,131063322,"Neutral",0.987773052831796,0.992225814511768,"Neutral","Neutral",FALSE,FALSE
"RPS12",0.988279063282438,"chr6",132814569,132817564,"Neutral",0.987118074922201,0.991941319699022,"Neutral","Neutral",FALSE,FALSE
"EYA4",0.987757717798492,"chr6",133240514,133532128,"Neutral",0.986441919370477,0.991908311724297,"Neutral","Neutral",FALSE,FALSE
"SGK1",0.987051753391924,"chr6",134169248,134318112,"Neutral",0.985574620782306,0.99171126468678,"Neutral","Neutral",FALSE,FALSE
"MAP7",0.986501088060441,"chr6",136342281,136550819,"Neutral",0.984865142551804,0.991661563515134,"Neutral","Neutral",FALSE,FALSE
"IFNGR1",0.985819313180401,"chr6",137197483,137219449,"Neutral",0.983983386795873,0.991610614292794,"Neutral","Neutral",FALSE,FALSE
"TNFAIP3",0.985185258611636,"chr6",137867214,137883314,"Neutral",0.983136132496974,0.991649083331014,"Neutral","Neutral",FALSE,FALSE
"PERP",0.985049787827164,"chr6",138088505,138107419,"Neutral",0.982771651388367,0.99223600956425,"Neutral","Neutral",FALSE,FALSE
"CITED2",0.984480262266222,"chr6",139371807,139374648,"Neutral",0.981994893957047,0.99232018241494,"Neutral","Neutral",FALSE,FALSE
"PLAGL1",0.984013199185485,"chr6",143940300,144064599,"Neutral",0.981373752911369,0.992339147476336,"Neutral","Neutral",FALSE,FALSE
"RAB32",0.983491195481375,"chr6",146543833,146554953,"Neutral",0.980681140977371,0.992355315476636,"Neutral","Neutral",FALSE,FALSE
"SASH1",0.983472811787113,"chr6",148272304,148552044,"Neutral",0.980507964182104,0.992825215771099,"Neutral","Neutral",FALSE,FALSE
"PLEKHG1",0.9834338502295,"chr6",150599883,150843665,"Neutral",0.980296615015194,0.993330038845535,"Neutral","Neutral",FALSE,FALSE
"AKAP12",0.983326808835242,"chr6",151239967,151358559,"Neutral",0.980031071950855,0.993722979861243,"Neutral","Neutral",FALSE,FALSE
"CCDC170",0.983022390030556,"chr6",151494017,151621193,"Neutral",0.979652297068444,0.993653112092625,"Neutral","Neutral",FALSE,FALSE
"ESR1",0.982590709021677,"chr6",151656691,152129619,"Neutral",0.979088296117446,0.993638825067755,"Neutral","Neutral",FALSE,FALSE
"FBXO5",0.982078437075596,"chr6",152970519,152983579,"Neutral",0.978408292930194,0.99365564956681,"Neutral","Neutral",FALSE,FALSE
"CNKSR3",0.981478090130232,"chr6",154387515,154510685,"Neutral",0.977623115495735,0.993638337445779,"Neutral","Neutral",FALSE,FALSE
"SYTL3",0.980994021244573,"chr6",158650014,158764876,"Neutral",0.976963833964767,0.993706964570286,"Neutral","Neutral",FALSE,FALSE
"EZR",0.980719621703957,"chr6",158765741,158819368,"Neutral",0.976489615957493,0.994062878378821,"Neutral","Neutral",FALSE,FALSE
"TAGAP",0.980275641429943,"chr6",159034468,159045152,"Neutral",0.97593813739415,0.993957993924673,"Neutral","Neutral",FALSE,FALSE
"SOD2",0.980220672728296,"chr6",159669069,159762529,"Neutral",0.975767954876494,0.994266459131075,"Neutral","Neutral",FALSE,FALSE
"ACAT2",0.980283819134498,"chr6",159762045,159779112,"Neutral",0.975682816574607,0.994797359256678,"Neutral","Neutral",FALSE,FALSE
"RPS6KA2",0.980224809450501,"chr6",166409364,166906451,"Neutral",0.97547181876258,0.995217785470733,"Neutral","Neutral",FALSE,FALSE
"AFDN",0.980438911285544,"chr6",167826893,167972023,"Neutral",0.975516395435812,0.995966642547843,"Neutral","Neutral",FALSE,FALSE
"FAM20C",1.00089421403907,"chr7",192571,260772,"Neutral",0.990591847061557,1.03339230864675,"Neutral","Neutral",FALSE,FALSE
"PDGFA",1.00269667302182,"chr7",497258,520296,"Neutral",0.992618889888336,1.03448633363308,"Neutral","Neutral",FALSE,FALSE
"CYP2W1",1.00399479210186,"chr7",983181,989640,"Neutral",0.994116203309833,1.03515610812316,"Neutral","Neutral",FALSE,FALSE
"ZFAND2A",1.0052206929737,"chr7",1152071,1160759,"Neutral",0.99553923563569,1.03576017163889,"Neutral","Neutral",FALSE,FALSE
"NUDT1",1.00698669154108,"chr7",2242226,2251146,"Neutral",0.997482325042206,1.03696754956532,"Neutral","Neutral",FALSE,FALSE
"LFNG",1.00881986917201,"chr7",2512529,2529177,"Neutral",0.999481587926838,1.03827682290326,"Neutral","Neutral",FALSE,FALSE
"TTYH3",1.0106308516504,"chr7",2631961,2664802,"Neutral",1.00147112731046,1.03952456013789,"Neutral","Neutral",FALSE,FALSE
"ACTB",1.01222222965767,"chr7",5526409,5563902,"Neutral",1.00321408806053,1.04063778100641,"Neutral","Neutral",FALSE,FALSE
"FSCN1",1.01421611515193,"chr7",5592816,5606655,"Neutral",1.00545058950227,1.04186635149768,"Neutral","Neutral",FALSE,FALSE
"RPA3",1.01594760423947,"chr7",7636518,7718607,"Neutral",1.00736678672144,1.0430151917289,"Neutral","Neutral",FALSE,FALSE
"GLCCI1",1.01743550919466,"chr7",7968796,8094272,"Neutral",1.00903999076251,1.04391858370404,"Neutral","Neutral",FALSE,FALSE
"ICA1",1.01887255623598,"chr7",8113184,8262687,"Neutral",1.01063917850686,1.04484416926101,"Neutral","Neutral",FALSE,FALSE
"ARL4A",1.02024471539939,"chr7",12686856,12690958,"Neutral",1.01218365478738,1.04567276615503,"Neutral","Neutral",FALSE,FALSE
"TSPAN13",1.02148393924868,"chr7",16753755,16784536,"Neutral",1.01351342009409,1.04662638332231,"Neutral","Neutral",FALSE,FALSE
"AGR2",1.02262897953287,"chr7",16791811,16833433,"Neutral",1.01472260495689,1.04756908402874,"Neutral","Neutral",FALSE,FALSE
"AGR3",1.02350447941459,"chr7",16859412,16881987,"Neutral",1.01572693733619,1.04803819082583,"Neutral","Neutral",FALSE,FALSE
"AHR",1.02429832458744,"chr7",16916359,17346152,"Neutral",1.01660235012021,1.04857473668578,"Neutral","Neutral",FALSE,FALSE
"HDAC9",1.02517027707008,"chr7",18086949,19002416,"Neutral",1.01750992308762,1.0493343268456,"Neutral","Neutral",FALSE,FALSE
"MACC1",1.0260065720402,"chr7",20134655,20217404,"Neutral",1.0183969090208,1.05001072072532,"Neutral","Gain",FALSE,TRUE
"ITGB8",1.02674138921746,"chr7",20330702,20415754,"Neutral",1.01922134888507,1.05046282941749,"Neutral","Gain",FALSE,TRUE
"CDCA7L",1.02689375973007,"chr7",21900899,21945903,"Neutral",1.01958872602355,1.04993697659711,"Neutral","Neutral",FALSE,FALSE
"RAPGEF5",1.02719814081125,"chr7",22118236,22357154,"Neutral",1.02006119322237,1.04971114180022,"Neutral","Neutral",FALSE,FALSE
"GPNMB",1.0273472387087,"chr7",23235967,23275108,"Neutral",1.02038912051346,1.04929613490834,"Neutral","Neutral",FALSE,FALSE
"IGF2BP3",1.02768313964274,"chr7",23310209,23470491,"Neutral",1.02084902679431,1.04924086966659,"Neutral","Neutral",FALSE,FALSE
"NFE2L3",1.02796781266314,"chr7",26152198,26187137,"Neutral",1.02127813376698,1.04906993590697,"Neutral","Neutral",FALSE,FALSE
"SNX10",1.02824293002115,"chr7",26291862,26374383,"Neutral",1.02164620518405,1.04905183620015,"Neutral","Neutral",FALSE,FALSE
"HOTAIRM1",1.02870856407848,"chr7",27095647,27100265,"Neutral",1.02218880131149,1.04927469880109,"Neutral","Neutral",FALSE,FALSE
"HOXA5",1.02904600440833,"chr7",27141052,27143681,"Neutral",1.02260035036597,1.04937836835288,"Neutral","Neutral",FALSE,FALSE
"HOXA10-AS",1.02936890348044,"chr7",27168619,27171915,"Neutral",1.02298560990602,1.04950455569927,"Neutral","Neutral",FALSE,FALSE
"CREB5",1.02974383272125,"chr7",28299321,28825894,"Neutral",1.02338545598863,1.04980088650891,"Neutral","Neutral",FALSE,FALSE
"CPVL",1.03023875194519,"chr7",28995235,29195451,"Neutral",1.02391110382889,1.05019887446623,"Neutral","Gain",FALSE,TRUE
"PRR15",1.03076479751344,"chr7",29563835,29567293,"Neutral",1.02441983436158,1.05077953910062,"Neutral","Gain",FALSE,TRUE
"FKBP14",1.03126128569207,"chr7",30010587,30026702,"Neutral",1.02488317711685,1.05138058219434,"Neutral","Gain",FALSE,TRUE
"GGCT",1.03186026111316,"chr7",30496621,30504841,"Neutral",1.02545365648051,1.05206944643149,"Neutral","Gain",FALSE,TRUE
"NT5C3A",1.03225710137391,"chr7",33014130,33062796,"Neutral",1.02589223756922,1.05233461817576,"Neutral","Gain",FALSE,TRUE
"ANLN",1.03269110060054,"chr7",36389821,36453791,"Neutral",1.026323864208,1.05277610156449,"Neutral","Gain",FALSE,TRUE
"AOAH",1.03318076586536,"chr7",36512941,36724549,"Neutral",1.02682755111247,1.05322153654972,"Neutral","Gain",FALSE,TRUE
"BLVRA",1.03382632692045,"chr7",43758680,43807342,"Neutral",1.02746407717656,1.05389559785071,"Neutral","Gain",FALSE,TRUE
"POLD2",1.03458785233305,"chr7",44114631,44124358,"Neutral",1.02817116992089,1.05482882730055,"Neutral","Gain",FALSE,TRUE
"MYO1G",1.03524251328669,"chr7",44962662,44979088,"Neutral",1.02883525700775,1.05545375417756,"Neutral","Gain",FALSE,TRUE
"SNHG15",1.03615352194632,"chr7",44983019,44986961,"Neutral",1.02974140486545,1.05638009589619,"Neutral","Gain",FALSE,TRUE
"IGFBP3",1.03710816677612,"chr7",45912245,45921874,"Neutral",1.03065411550951,1.05746701917604,"Neutral","Gain",FALSE,TRUE
"TNS3",1.03784588054527,"chr7",47275154,47582558,"Neutral",1.03151137865165,1.05782762282654,"Neutral","Gain",FALSE,TRUE
"UPP1",1.03858672224576,"chr7",48088628,48108736,"Neutral",1.03234987682729,1.05826041402021,"Neutral","Gain",FALSE,TRUE
"COBL",1.03968608157476,"chr7",51016212,51316818,"Neutral",1.03348817696349,1.05923693730199,"Neutral","Gain",FALSE,TRUE
"EGFR",1.04087493401132,"chr7",55019017,55211628,"Neutral",1.03474869076953,1.06019973897083,"Neutral","Gain",FALSE,TRUE
"NUPR2",1.04205201927012,"chr7",56114681,56116417,"Neutral",1.03600370945329,1.06113098870237,"Neutral","Gain",FALSE,TRUE
"ABHD11",1.04327200132189,"chr7",73736094,73738852,"Neutral",1.0373691311976,1.06189219143692,"Neutral","Gain",FALSE,TRUE
"CLDN3",1.04424236117902,"chr7",73768997,73770270,"Neutral",1.03850370968293,1.06234453514038,"Neutral","Gain",FALSE,TRUE
"CLDN4",1.04429217013652,"chr7",73799542,73832690,"Neutral",1.03879941452757,1.06161868275504,"Neutral","Gain",FALSE,TRUE
"LAT2",1.04346635206981,"chr7",74199652,74229834,"Neutral",1.03825580394202,1.05990266096702,"Neutral","Gain",FALSE,TRUE
"RFC2",1.04312185354632,"chr7",74231499,74254458,"Neutral",1.03821474102286,1.05860099609539,"Neutral","Gain",FALSE,TRUE
"NCF1",1.04281096585343,"chr7",74774011,74789315,"Neutral",1.03822386684248,1.05728064820489,"Neutral","Gain",FALSE,TRUE
"HIP1",1.0428066535951,"chr7",75533298,75738962,"Neutral",1.03848294715722,1.05644548253419,"Neutral","Gain",FALSE,TRUE
"HSPB1",1.04277810417011,"chr7",76302673,76304295,"Neutral",1.03866563056102,1.05575061395466,"Neutral","Gain",FALSE,TRUE
"UPK3B",1.04180745296721,"chr7",76510525,76516522,"Neutral",1.0380156578065,1.05376840506052,"Neutral","Gain",FALSE,TRUE
"CCDC146",1.04084474756963,"chr7",77122434,77329533,"Neutral",1.0374133426375,1.05166887394416,"Neutral","Gain",FALSE,TRUE
"FGL2",1.03953898357903,"chr7",77193369,77199848,"Neutral",1.0363930116608,1.04946273151529,"Neutral","Neutral",FALSE,FALSE
"GSAP",1.03826054953297,"chr7",77310751,77416349,"Neutral",1.03542377619814,1.04720895220754,"Neutral","Neutral",FALSE,FALSE
"CD36",1.03697186350346,"chr7",80369575,80679277,"Neutral",1.03439397989242,1.04510361668815,"Neutral","Neutral",FALSE,FALSE
"SEMA3C",1.03595059039442,"chr7",80742538,80922359,"Neutral",1.03365820805884,1.04318174981452,"Neutral","Neutral",FALSE,FALSE
"SEMA3A",1.0351439562231,"chr7",83955777,84492724,"Neutral",1.03308036015019,1.04165342541166,"Neutral","Neutral",FALSE,FALSE
"DBF4",1.03429117666919,"chr7",87876216,87909553,"Neutral",1.03246610226031,1.04004824598493,"Neutral","Neutral",FALSE,FALSE
